BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,TOTAL_PURCHASES,PURCHASE_TYPE_RATIO,CREDIT_UTILIZATION,PAYMENT_RATIO,REVOLVER_FLAG,CASH_USAGE_RATIO,ACTIVITY_INDEX,Cluster
2246.21264,1.0,0.0,0.0,0.0,2561.494053,0.0,0.0,0.0,0.285714,4.0,0.0,4500.0,434.927101,330.293724,0.0,7,0.0,0.0,0.4991583643335203,0.1936268601918174,1,50.79193536708065,1.285714,1
3395.090243,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.166667,5.0,0.0,9000.0,4178.274025000001,975.830612,0.166667,12,0.0,0.0,0.3772322491803075,2.793386976902992,1,50.79193536708065,1.166667,0
16.834929,0.7222225000000001,15.0,15.0,0.0,209.025389,0.090909,0.090909,0.0,0.090909,1.0,1.0,7500.0,430.213001,86.959785,0.0,11,15.0,0.9999999333333378,0.0022446571997007,18.727874459148545,1,13.935025004331669,1.6363629999999998,0
1205.235951,1.0,413.23,331.87,81.36,0.0,1.0,0.75,0.625,0.0,0.0,19.0,1200.0,476.38169,462.78765,0.0,8,413.23,0.8031120663961666,1.0043632916630305,0.3952601058817402,1,0.0,20.75,1
1354.623473,1.0,495.43,495.43,0.0,453.244036,0.75,0.75,0.0,0.5,8.0,13.0,2000.0,280.31102,442.992384,0.0,12,495.43,0.9999999979815514,0.6773117361613441,0.2069291027212776,1,0.9148497973177848,15.25,1
1923.696463,0.727273,527.6,0.0,527.6,2784.6716350000006,0.25,0.0,0.25,0.416667,10.0,25.0,5000.0,2999.461289,1008.776986,0.0,12,527.6,0.0,0.3847392925230521,1.5592175507580492,1,10.09541910899276,26.14394,0
0.0,0.7222225000000001,30.98,0.0,30.98,0.0,0.166667,0.0,0.166667,0.0,0.0,2.0,4000.0,63.582004,14.45821,0.090909,12,30.98,0.0,0.0,18.727874459148545,1,0.0,2.0,1
1610.489628,1.0,0.0,0.0,0.0,811.491192,0.0,0.0,0.0,0.25,3.0,0.0,2000.0,383.426341,362.428606,0.0,12,0.0,0.0,0.8052448135973775,0.2380806023805819,1,50.79193536708065,1.25,1
448.426181,1.0,0.0,0.0,0.0,1158.133733,0.0,0.0,0.0,0.166667,3.0,0.0,1400.0,1956.051348,185.615564,0.083333,12,0.0,0.0,0.3203044147712111,4.362036443269051,1,50.79193536708065,1.166667,1
2455.423773,1.0,2695.07,227.97,1171.625,1440.078629,0.833333,0.166667,0.75,0.333333,6.0,22.0,3000.0,2963.914089,882.951164,0.0,12,2695.07,0.0845877843304301,0.8184745907271752,1.2070886176082125,1,0.5343381168079724,23.5,1
1237.897608,1.0,403.38,403.38,0.0,1593.700723,0.333333,0.333333,0.0,0.25,10.0,4.0,1500.0,2291.077923,398.248053,0.0,12,403.38,0.999999997520948,0.8252650714498232,1.8507814429424263,1,3.950866971711867,5.583333,1
1.344661,0.7222225000000001,785.9,0.0,785.9,0.0,1.0,0.0,1.0,0.0,0.0,20.0,3000.0,789.264325,0.319475,0.0,12,785.9,0.0,0.0004482203331839,18.727874459148545,1,0.0,20.181818,1
1592.017292,1.0,372.09,372.09,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,10.0,4000.0,389.29309,574.750942,0.0,12,372.09,0.999999997312478,0.3980043229004989,0.2445281792551483,1,0.0,11.166667,1
264.103675,0.818182,2715.7250000000004,1444.5750000000005,1171.625,0.0,0.75,0.666667,0.583333,0.0,0.0,41.0,1500.0,4178.274025000001,170.018992,0.3571425,12,3568.21,0.6547848919612957,0.1760691165492872,15.941512949634218,0,0.0,42.897727,1
1096.517209,0.833333,0.0,0.0,0.0,2408.490506,0.0,0.0,0.0,0.555555,6.0,0.0,2000.0,822.741522,171.049246,0.0,6,0.0,0.0,0.5482586042258707,0.7503224887824604,1,50.79193536708065,1.5,1
1099.221912,1.0,155.8,155.8,0.0,578.660857,0.083333,0.083333,0.0,0.166667,4.0,2.0,1200.0,875.977859,1749.680157,0.0,12,155.8,0.9999999935815148,0.9160182592366514,0.7969072019400325,1,3.714126144325249,3.25,1
1775.884148,1.0,0.0,0.0,0.0,2444.627773,0.0,0.0,0.0,0.333333,10.0,0.0,2500.0,399.8626,646.089964,0.0,12,0.0,0.0,0.7103536589158586,0.2251625480328559,1,50.79193536708065,1.333333,1
4943.383447,1.0,0.0,0.0,0.0,706.910571,0.0,0.0,0.0,0.083333,2.0,0.0,7500.0,4178.274025000001,1886.3433455,0.0,12,0.0,0.0,0.8643730988180836,0.7142892563408132,1,50.79193536708065,1.083333,0
3015.25965,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.416667,10.0,0.0,6000.0,2234.914332,719.810646,0.0,12,0.0,0.0,0.5025432749162427,0.74120128634985,1,50.79193536708065,1.416667,0
2722.532415,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,743.715499,812.598903,0.0,12,0.0,0.0,0.9075108046974965,0.2731704844464926,1,50.79193536708065,1.083333,1
33.585586,1.0,298.2,0.0,298.2,0.0,1.0,0.0,1.0,0.0,0.0,12.0,4000.0,299.548557,171.520002,0.3571425,12,298.2,0.0,0.0083963964979009,8.918961487854896,0,0.0,13.0,1
4486.637152,1.0,1712.75,1444.5750000000005,0.0,2784.6716350000006,0.25,0.25,0.0,0.555555,10.0,4.0,9500.0,4178.274025000001,1154.029789,0.0,12,1712.75,0.9999999994161436,0.472277594897655,2.252352123737696,1,7.978416033876271,6.0,0
162.580388,1.0,1403.42,153.5,1171.625,0.0,1.0,0.166667,0.916667,0.0,0.0,16.0,2500.0,1045.177657,163.608183,0.1,12,1403.42,0.1093756679330665,0.0650321551739871,6.428682225628086,1,0.0,17.166667,1
50.926002,1.0,165.97,0.0,165.97,0.0,0.583333,0.0,0.5,0.0,0.0,7.0,1500.0,119.24583,332.440855,0.0,12,165.97,0.0,0.0339506679773662,2.3415509361690923,1,0.0,8.0,1
16.727286,0.888889,174.46,0.0,174.46,0.0,0.888889,0.0,0.666667,0.0,0.0,8.0,1500.0,142.694823,116.628448,0.333333,9,174.46,0.0,0.0111515239925656,8.530661487424709,1,0.0,8.888889,1
706.182752,1.0,2715.7250000000004,802.8,1171.625,0.0,0.916667,0.25,0.833333,0.0,0.0,30.0,4000.0,2863.455277,215.790698,0.25,12,3304.2699999999995,0.2429583538140169,0.1765456879558636,4.054836039021757,1,0.0,31.25,1
2272.494247,1.0,614.37,435.37,179.0,2072.631184,0.75,0.333333,0.416667,0.166667,5.0,23.0,2500.0,617.216175,915.672534,0.0,12,614.37,0.7086446266766857,0.908997698436401,0.2716029646909804,1,3.3735878715210896,24.5,1
23.981951,0.7222225000000001,1934.16,1444.5750000000005,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,6.0,2500.0,3721.903965,54.690715,0.3571425,12,1934.16,0.9999999994829796,0.0095927803961628,18.727874459148545,0,0.0,6.871212,1
987.102704,1.0,66.5,66.5,0.0,770.310099,0.083333,0.083333,0.0,0.083333,1.0,1.0,2500.0,284.964748,232.626904,0.0,12,66.5,0.9999999849624064,0.3948410814420636,0.2886880428516301,1,11.583610337088569,2.166666,1
267.908144,0.909091,30.0,30.0,0.0,117.579435,0.090909,0.090909,0.0,0.454545,5.0,1.0,300.0,198.682086,176.843605,0.0,11,30.0,0.9999999666666678,0.8930271436899095,0.741605246828162,1,3.919314369356188,2.454545,1
25.474414,0.818182,240.0,0.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,188.072777,127.210691,0.222222,12,240.0,0.0,0.0127372069936313,7.382810439415389,1,0.0,12.818182,1
130.678469,0.7222225000000001,1480.76,1444.5750000000005,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,19.0,1000.0,2441.727849,153.303679,0.3571425,12,1480.76,0.999999999324671,0.1306784688693215,18.68500487494229,0,0.0,19.878788,1
465.86405,0.909091,0.0,0.0,0.0,895.874898,0.0,0.0,0.0,0.5,10.0,0.0,1000.0,643.394901,342.36985,0.0,12,0.0,0.0,0.4658640495341359,1.3810786636550327,1,50.79193536708065,1.409091,1
56.748977,1.0,470.38,365.38,105.0,0.0,1.0,0.75,0.416667,0.0,0.0,18.0,4500.0,514.48579,207.790429,0.0,12,470.38,0.7767762218275092,0.0126108837749753,9.065992166413992,1,0.0,19.916667,1
8.415931,0.7222225000000001,136.36,0.0,136.36,0.0,0.333333,0.0,0.25,0.0,0.0,5.0,1000.0,333.700979,113.721974,0.3571425,12,136.36,0.0,0.008415930991584,18.727874459148545,0,0.0,5.5454550000000005,1
64.937308,0.7222225000000001,442.03,209.0,233.03,0.0,0.583333,0.083333,0.5,0.0,0.0,8.0,1200.0,149.634213,204.316917,0.0,12,442.03,0.4728185859040821,0.0541144232882379,2.304287247258737,1,0.0,8.719697,1
821.011673,1.0,399.99,399.99,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,2500.0,1140.142325,204.400186,0.0,12,399.99,0.9999999974999376,0.3284046690686381,1.3887041574514811,1,0.0,3.083333,1
50.004286,1.0,341.14,0.0,341.14,0.0,1.0,0.0,1.0,0.0,0.0,23.0,3000.0,231.514712,135.58233,0.0,12,341.14,0.0,0.0166680953277773,4.629897272607847,1,0.0,24.0,1
898.429424,1.0,495.7,495.7,0.0,1526.89916,0.5,0.5,0.0,0.555555,10.0,4.0,1200.0,1477.267198,859.154662,0.0,8,495.7,0.9999999979826508,0.7486911860427573,1.6442773988619084,1,3.0802887974979045,6.125,1
3179.056936,1.0,2715.7250000000004,1444.5750000000005,1171.625,0.0,1.0,0.25,0.916667,0.0,0.0,29.0,9000.0,1257.677615,768.936115,0.0,12,4407.78,0.7239993827450555,0.3532285484051968,0.3956134287380333,1,0.0,30.25,0
1322.64748,1.0,799.92,0.0,799.92,0.0,1.0,0.0,1.0,0.0,0.0,20.0,1000.0,469.485706,1886.3433455,0.0,12,799.92,0.0,1.3226474786773526,0.3549590595712176,1,0.0,21.0,1
12.472571,0.727273,87.67,87.67,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,5.0,2000.0,123.304221,86.6785,0.0,12,87.67,0.9999999885935896,0.0062362854968818,9.886030002472626,1,0.0,5.810606,1
1364.897308,1.0,0.0,0.0,0.0,1129.837811,0.0,0.0,0.0,0.166667,6.0,0.0,1500.0,365.272698,353.215704,0.0,12,0.0,0.0,0.9099315380600456,0.2676191795466423,1,50.79193536708065,1.166667,1
2572.293007,1.0,0.0,0.0,0.0,2784.6716350000006,0.0,0.0,0.0,0.333333,6.0,0.0,3000.0,1364.325644,587.096981,0.0,12,0.0,0.0,0.8574310020475231,0.5303927817542005,1,50.79193536708065,1.333333,1
416.729679,0.909091,1243.04,1153.34,89.7,0.0,0.75,0.583333,0.25,0.0,0.0,22.0,3500.0,2257.677587,171.444686,0.3,12,1243.04,0.9278382023685172,0.1190656225374098,5.417606893274317,1,0.0,23.492424,1
508.164075,1.0,57.0,57.0,0.0,360.728419,0.166667,0.166667,0.0,0.555555,8.0,2.0,600.0,576.386562,498.342596,0.0,12,57.0,0.9999999824561407,0.8469401235884332,1.1342528707204402,1,6.3285686433584445,3.75,1
6.525943,0.7222225000000001,290.5,0.0,290.5,0.0,1.0,0.0,0.857143,0.0,0.0,7.0,2000.0,474.469741,16.087082,0.0,7,290.5,0.0,0.0032629714983685,18.727874459148545,1,0.0,7.285714,1
376.997522,1.0,0.0,0.0,0.0,928.598154,0.0,0.0,0.0,0.166667,3.0,0.0,1000.0,1008.342761,269.826013,0.0,12,0.0,0.0,0.3769975216230025,2.674666806763078,1,50.79193536708065,1.166667,1
134.299115,0.909091,1059.18,0.0,1059.18,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,4000.0,1201.538972,159.033099,0.3571425,12,1059.18,0.0,0.0335747787416063,8.94673775812493,0,0.0,10.909091,1
3.483716,0.7222225000000001,98.81,0.0,98.81,0.0,0.25,0.0,0.25,0.0,0.0,3.0,3000.0,368.319582,135.799005,0.3571425,12,98.81,0.0,0.0011612386662795,18.727874459148545,0,0.0,3.272727,1
1579.595049,1.0,35.0,35.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1800.0,791.526478,698.019678,0.0,12,35.0,0.9999999714285724,0.8775528045124706,0.5010945545822013,1,0.0,2.083333,1
1520.956418,1.0,450.67,0.0,450.67,0.0,0.916667,0.0,0.916667,0.0,0.0,11.0,1500.0,505.658258,1886.3433455,0.0,12,450.67,0.0,1.0139709446573526,0.3324607146419492,1,0.0,12.0,1
664.911581,1.0,0.0,0.0,0.0,1158.897578,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,1977.246775,212.665892,0.0,12,0.0,0.0,0.3693953225725581,2.973698802256689,1,50.79193536708065,1.166667,1
483.422715,1.0,1196.35,738.41,457.94,0.0,0.75,0.5,0.333333,0.0,0.0,17.0,5000.0,1789.757024,170.786793,0.083333,12,1196.35,0.6172190407345517,0.096684542980663,3.702260909063281,1,0.0,18.5,1
179.825945,1.0,1212.66,347.61,865.05,456.612334,0.833333,0.25,0.75,0.083333,1.0,25.0,2500.0,1711.231409,160.362153,0.272727,12,1212.66,0.2866508334680365,0.0719303779712278,9.516042857352744,1,0.3765378041853959,26.333333,1
314.417629,0.833333,300.0,85.0,215.0,556.806033,0.833333,0.166667,0.666667,0.166667,2.0,11.0,1200.0,497.384901,88.127077,0.25,6,300.0,0.2833333323888889,0.2620146906149877,1.5819243373852798,1,1.8560201038132664,12.166667,1
427.642111,0.888889,0.0,0.0,0.0,2563.705644,0.0,0.0,0.0,0.555555,10.0,0.0,1200.0,2853.967334,146.976542,0.3571425,9,0.0,0.0,0.3563684255363596,6.673728461054837,0,50.79193536708065,1.777778,1
1120.08097,1.0,0.0,0.0,0.0,1218.392345,0.0,0.0,0.0,0.25,7.0,0.0,2500.0,299.789938,320.133269,0.0,12,0.0,0.0,0.4480323878207871,0.2676502375826899,1,50.79193536708065,1.25,1
772.338967,1.0,198.39,0.0,198.39,0.0,0.636364,0.0,0.636364,0.0,0.0,7.0,1000.0,63.876242,1886.3433455,0.0,11,198.39,0.0,0.7723389662276611,0.0827049322209001,1,0.0,8.0,1
864.410501,0.9,0.0,0.0,0.0,1914.752895,0.0,0.0,0.0,0.1,1.0,0.0,2500.0,2290.455361,178.028403,0.142857,10,0.0,0.0,0.3457642002616943,2.649731066085544,1,50.79193536708065,1.0,1
65.915182,0.727273,840.0,0.0,840.0,0.0,0.666667,0.0,0.583333,0.0,0.0,8.0,1000.0,1014.023858,185.815051,0.3571425,12,840.0,0.0,0.0659151819340848,15.38376762149018,0,0.0,8.727273,1
518.894713,1.0,0.0,0.0,0.0,2166.099038,0.0,0.0,0.0,0.333333,3.0,0.0,1200.0,1361.199423,178.257591,0.3571425,6,0.0,0.0,0.4324122604729897,2.623267083426099,0,50.79193536708065,1.333333,1
1006.592714,0.909091,1341.62,1341.62,0.0,0.0,0.363636,0.363636,0.0,0.0,0.0,41.0,1200.0,1444.198295,708.609079,0.0,11,1341.62,0.9999999992546325,0.8388272609676438,1.4347394665974709,1,0.0,42.897727,1
89.513525,0.909091,1452.41,764.0,688.41,0.0,0.916667,0.166667,0.833333,0.0,0.0,24.0,3000.0,1690.741787,178.002763,0.3571425,12,1452.41,0.526022266077745,0.0298378416567207,18.727874459148545,0,0.0,25.075758,1
448.808529,0.909091,0.0,0.0,0.0,667.057963,0.0,0.0,0.0,0.083333,1.0,0.0,4000.0,651.33864,192.140691,0.0,12,0.0,0.0,0.1122021322219494,1.4512617217859027,1,50.79193536708065,0.992424,1
1845.623354,1.0,480.9,399.62,81.28,1898.921039,0.5,0.166667,0.333333,0.5,10.0,9.0,3000.0,1351.296989,881.446699,0.0,12,480.9,0.8309835707403128,0.6152077844615974,0.7321629222664446,1,3.9486817114812194,10.666667,1
4.326857,0.7222225000000001,100.12,0.0,100.12,0.0,0.75,0.0,0.666667,0.0,0.0,9.0,4000.0,123.485948,61.021667,0.3,12,100.12,0.0,0.0010817142497295,18.727874459148545,1,0.0,9.545455,1
124.292939,1.0,155.0,155.0,0.0,812.350168,0.1,0.1,0.0,0.5,5.0,1.0,2500.0,1374.631056,89.92398,0.1,10,155.0,0.9999999935483872,0.0497171755801131,11.059606893199245,1,5.24096879199375,2.6,1
18.180646,1.0,220.06,0.0,220.06,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,217.276088,140.596138,0.3571425,12,220.06,0.0,0.0181806459818193,11.95095466074447,0,0.0,13.0,1
1623.723148,1.0,1283.16,0.0,1171.625,274.532868,1.0,0.0,1.0,0.166667,2.0,36.0,1700.0,1047.305005,1431.799502,0.0,12,1283.16,0.0,0.9551312629675698,0.6450022010494844,1,0.2139506123835292,37.166667,1
1502.000147,1.0,0.0,0.0,0.0,38.652502,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,277.216226,776.108751,0.0,12,0.0,0.0,1.0013334306657775,0.1845647128391628,1,50.79193536708065,1.166667,1
106.894095,0.909091,62.73,0.0,62.73,0.0,0.272727,0.0,0.181818,0.0,0.0,3.0,5000.0,540.130507,146.069474,0.272727,11,62.73,0.0,0.0213788189957242,5.052949856089339,1,0.0,3.909091,1
865.161494,1.0,857.8,362.33,495.47,0.0,1.0,0.583333,1.0,0.0,0.0,37.0,1200.0,1152.9477,212.715695,0.0,12,857.8,0.4223944970594608,0.72096791106586,1.3326387115737277,1,0.0,38.583333,1
1.199105,0.7222225000000001,20.0,20.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,500.0,182.462948,107.00915,0.0,12,20.0,0.9999999500000024,0.0023982099952035,18.727874459148545,1,0.0,1.35606,1
342.76107,1.0,20.0,20.0,0.0,148.074839,0.083333,0.083333,0.0,0.25,3.0,1.0,500.0,507.859879,198.241326,0.0,12,20.0,0.9999999500000024,0.6855221386289557,1.481673159435308,1,7.40374157981292,2.333333,1
153.027262,1.0,1455.78,631.63,824.15,0.0,1.0,0.75,0.916667,0.0,0.0,32.0,1500.0,1057.971559,167.104469,0.3571425,12,1455.78,0.433877371282833,0.1020181745986545,6.9136148569814,0,0.0,33.916667,1
1295.87959,1.0,184.27,1.0,183.27,906.848796,0.333333,0.083333,0.166667,0.333333,7.0,10.0,2000.0,296.068191,417.694654,0.0,12,184.27,0.0054268193117337,0.64793979467603,0.2284689048706532,1,4.921304558955312,11.416666,1
360.671491,1.0,2715.7250000000004,0.0,1171.625,148.682192,1.0,0.0,1.0,0.083333,1.0,12.0,4500.0,4013.483114,1886.3433455,0.25,12,3956.64,0.0,0.0801492202044112,11.127807999862656,1,0.0375778923436102,13.083333,1
2.571837,0.7222225000000001,99.0,0.0,99.0,0.0,0.2,0.0,0.2,0.0,0.0,2.0,2500.0,45.168124,857.062706,0.0,10,99.0,0.0,0.0010287347995885,17.56258520171177,1,0.0,2.1,1
2202.376446,1.0,0.0,0.0,0.0,1701.905324,0.0,0.0,0.0,0.166667,10.0,0.0,6000.0,512.773385,546.699776,0.0,12,0.0,0.0,0.3670627409388229,0.2328273105619531,1,50.79193536708065,1.166667,0
82.470475,0.7222225000000001,282.75,0.0,282.75,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1000.0,563.922891,84.236228,0.0,12,282.75,0.0,0.0824704749175295,6.837876029720019,1,0.0,3.545455,1
1109.84819,1.0,261.56,182.37,79.19,1192.668467,0.416667,0.333333,0.166667,0.166667,8.0,8.0,1200.0,572.817257,697.038439,0.0,12,261.56,0.6972396364228489,0.9248734908959386,0.5161221702617526,1,4.559827429424119,9.5,1
116.343256,1.0,38.0,0.0,38.0,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,1500.0,59.260669,215.395806,0.0,12,38.0,0.0,0.0775621706149585,0.5093605811637197,1,0.0,5.0,1
482.671967,1.0,0.0,0.0,0.0,18.976859,0.0,0.0,0.0,0.083333,1.0,0.0,500.0,132.659676,266.857429,0.0,12,0.0,0.0,0.965343932069312,0.2748443762949167,1,50.79193536708065,1.083333,1
3332.460521,1.0,1061.66,120.0,941.66,2784.6716350000006,1.0,0.125,0.875,0.5,7.0,18.0,4500.0,1173.78064,857.134571,0.0,8,1061.66,0.1130305369769695,0.7405467822798785,0.3522264201634254,1,3.598564165930181,19.625,1
13.353513,0.7222225000000001,717.95,717.95,0.0,0.0,0.636364,0.636364,0.0,0.0,0.0,14.0,5500.0,864.238423,92.807829,0.3571425,11,717.95,0.9999999986071454,0.002427911454104,18.727874459148545,0,0.0,15.272728,1
1648.217916,0.857143,250.0,0.0,250.0,1822.194082,0.571429,0.0,0.428571,0.142857,2.0,8.0,3000.0,249.96881,352.00023,0.0,7,250.0,0.0,0.5494059718168647,0.1516600489666925,1,7.288776298844895,9.0,1
61.763018,1.0,35.3,0.0,35.3,0.0,0.25,0.0,0.25,0.0,0.0,3.0,1500.0,75.285164,171.993034,0.0,12,35.3,0.0,0.0411753453058831,1.2189359461201208,1,0.0,4.0,1
722.855351,1.0,0.0,0.0,0.0,396.516695,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,187.058515,325.505999,0.0,12,0.0,0.0,0.2891421402843431,0.2587772428916041,1,50.79193536708065,1.166667,1
1836.565272,1.0,0.0,0.0,0.0,1265.552953,0.0,0.0,0.0,0.166667,5.0,0.0,2500.0,713.124426,476.311984,0.0,12,0.0,0.0,0.7346261085061496,0.3882924481279789,1,50.79193536708065,1.166667,1
4.115287,0.7222225000000001,60.0,0.0,60.0,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,2500.0,109.888829,166.384674,0.0,12,60.0,0.0,0.0016461147993415,18.727874459148545,1,0.0,4.363636,1
36.898142,0.909091,942.34,0.0,942.34,0.0,0.916667,0.0,0.916667,0.0,0.0,21.0,1500.0,1007.917726,98.74335,0.3571425,12,942.34,0.0,0.0245987613169341,18.727874459148545,0,0.0,21.909091,1
1366.778251,1.0,2715.7250000000004,1444.5750000000005,526.13,48.245421,1.0,0.75,0.666667,0.083333,1.0,41.0,1700.0,4178.274025000001,904.850068,0.0,12,5065.83,0.8961414021204538,0.8039872059976545,3.194928528172104,1,0.00952369522674,42.897727,1
771.773362,1.0,750.0,250.0,500.0,0.0,0.333333,0.083333,0.25,0.0,0.0,5.0,4000.0,204.167996,260.332459,0.0,12,750.0,0.3333333328888889,0.1929433404517641,0.2645439785669306,1,0.0,6.083333,1
2134.176153,1.0,2715.7250000000004,1444.5750000000005,1171.625,0.0,1.0,0.75,0.833333,0.0,0.0,41.0,7000.0,4178.274025000001,574.771719,0.0,12,4253.64,0.6268325479761256,0.3048823075278739,3.5078657443381784,1,0.0,42.897727,0
9.113909,1.0,106.56,0.0,106.56,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3000.0,110.590507,55.716728,0.3571425,12,106.56,0.0,0.003037969665654,12.134254891698516,0,0.0,13.0,1
845.815387,1.0,37.5,0.0,37.5,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,1000.0,0.0,857.062706,0.0,12,37.5,0.0,0.8458153861541846,0.0,1,0.0,2.0,1
4943.383447,1.0,45.65,45.65,0.0,2784.6716350000006,0.083333,0.083333,0.0,0.25,5.0,1.0,13850.0,2670.733732,1886.3433455,0.0,12,45.65,0.9999999780941956,0.7487229661552605,0.2460035841528016,1,50.79193536708065,2.333333,0
352.58799,1.0,281.81,183.81,98.0,0.0,0.666667,0.416667,0.583333,0.0,0.0,15.0,1600.0,835.301657,175.210164,0.083333,12,281.81,0.6522479661749123,0.2203674936122703,2.3690587266768257,1,0.0,16.416667,1
438.4161,1.0,673.68,0.0,673.68,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,717.601973,234.926499,0.0,12,673.68,0.0,0.4384160995615839,1.6368056997979643,1,0.0,13.0,1
1348.085189,1.0,0.0,0.0,0.0,1364.200415,0.0,0.0,0.0,0.25,6.0,0.0,3500.0,721.056957,372.603452,0.0,12,0.0,0.0,0.3851671967470951,0.5348749191436485,1,50.79193536708065,1.25,1
219.885039,1.0,1857.17,1367.65,489.52,0.0,0.75,0.166667,0.583333,0.0,0.0,16.0,1800.0,630.186926,210.086007,0.0,12,1857.17,0.7364161596749806,0.1221583549321342,2.865983633993472,1,0.0,17.166667,1
22.35378,0.7222225000000001,284.5,284.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,2.0,1000.0,1578.650857,86.173877,0.0,12,284.5,0.9999999964850615,0.0223537799776462,18.727874459148545,1,0.0,2.265151,1
25.201833,0.7222225000000001,609.01,0.0,609.01,0.0,1.0,0.0,1.0,0.0,0.0,41.0,3000.0,513.138281,44.804433,0.181818,12,609.01,0.0,0.0084006109971997,18.727874459148545,1,0.0,42.897727,1
4617.891585,1.0,1973.0,108.0,1171.625,1817.470617,0.666667,0.166667,0.583333,0.416667,10.0,41.0,4500.0,2755.623951,1886.3433455,0.0,12,1973.0,0.0547389761506644,1.026198129771956,0.5967277272931629,1,0.9211711181342264,42.897727,0
1757.439933,0.833333,0.0,0.0,0.0,2408.007601,0.0,0.0,0.0,0.166667,6.0,0.0,2500.0,175.115831,450.616731,0.0,6,0.0,0.0,0.7029759729188096,0.0996425696333357,1,50.79193536708065,1.0,1
1064.473728,1.0,0.0,0.0,0.0,904.682287,0.0,0.0,0.0,0.166667,6.0,0.0,1200.0,1769.702541,410.402406,0.0,12,0.0,0.0,0.887061439260782,1.662514060034637,1,50.79193536708065,1.166667,1
1420.656377,0.875,0.0,0.0,0.0,1773.769481,0.0,0.0,0.0,0.25,4.0,0.0,2500.0,316.465166,344.662808,0.0,8,0.0,0.0,0.568262550572695,0.2227598248955314,1,50.79193536708065,1.125,1
862.413024,1.0,108.0,0.0,108.0,925.602681,0.333333,0.0,0.333333,0.333333,10.0,4.0,1000.0,1151.18815,1886.3433455,0.0,12,108.0,0.0,0.8624130231375869,1.334845505145287,1,8.570395115088933,5.333333,1
1061.570865,1.0,0.0,0.0,0.0,525.428754,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,417.214903,235.325924,0.0,12,0.0,0.0,0.4246283458301486,0.3930165346116422,1,50.79193536708065,1.166667,1
2.422926,0.7222225000000001,64.0,0.0,64.0,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,4000.0,151.901371,70.78109,0.333333,12,64.0,0.0,0.0006057314998485,18.727874459148545,1,0.0,4.363636,1
0.0,0.7222225000000001,147.0,0.0,147.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,152.109132,857.062706,0.0,12,147.0,0.0,0.0,18.727874459148545,1,0.0,12.0,1
1746.714825,1.0,0.0,0.0,0.0,113.673261,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,354.637009,756.052579,0.0,12,0.0,0.0,0.9703971244608904,0.2030308575396496,1,50.79193536708065,1.166667,1
52.278293,1.0,346.46,0.0,346.46,0.0,0.916667,0.0,0.833333,0.0,0.0,16.0,4000.0,203.562894,177.972156,0.333333,12,346.46,0.0,0.0130695732467326,3.8938319984198415,1,0.0,17.0,1
4.448015,0.7222225000000001,71.81,0.0,71.81,0.0,0.25,0.0,0.25,0.0,0.0,3.0,3000.0,257.226631,130.382506,0.3571425,12,71.81,0.0,0.0014826716661724,18.727874459148545,0,0.0,3.272727,1
